Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       6/383841      insert_in_vptr_list [111]
                0.00    0.00       6/383841      my_chunk_malloc [55]
                0.00    0.00       6/383841      alloc_and_load_pin_to_track_map [119]
                0.00    0.00       8/383841      node_to_heap [45]
                0.00    0.00       8/383841      alloc_route_structs [138]
                0.00    0.00      28/383841      update_route_tree [79]
                0.00    0.00      56/383841      alloc_ivector_and_copy_int_list [105]
                0.00    0.00      95/383841      XmlReadArch [132]
                0.00    0.00     153/383841      compute_delay_lookup_tables [6]
                0.00    0.00     192/383841      SetupVPR [23]
                0.00    0.00     244/383841      load_chan_rr_indices [37]
                0.00    0.00     254/383841      alloc_matrix4 [125]
                0.00    0.00     267/383841      alloc_and_load_seg_details [135]
                0.00    0.00     307/383841      alloc_and_load_rr_node_indices [38]
                0.00    0.00     346/383841      GetNodeTokens [96]
                0.00    0.00     440/383841      load_sblock_pattern_lookup [30]
                0.00    0.00     548/383841      alloc_matrix3 [112]
                0.00    0.00     766/383841      alloc_and_load_grid [110]
                0.00    0.00     867/383841      insert_in_int_list [56]
                0.00    0.00    1022/383841      get_mst_of_net [27]
                0.00    0.00    1022/383841      sync_nets_to_blocks [167]
                0.00    0.00    1298/383841      insert_in_hash_table [67]
                0.00    0.00    1359/383841      my_strdup [64]
                0.00    0.00    2001/383841      read_netlist [165]
                0.00    0.00    2086/383841      try_place [1]
                0.00    0.00    2720/383841      alloc_and_load_timing_graph [34]
                0.00    0.00    3079/383841      alloc_matrix [82]
                0.00    0.00    5880/383841      ReadLineTokens [63]
                0.00    0.00    6462/383841      build_rr_graph [8]
                0.00    0.00   30888/383841      get_unidir_track_to_chan_seg [10]
                0.00    0.00   34184/383841      alloc_and_load_edges_and_switches [25]
                0.00    0.00   68548/383841      label_wire_muxes [11]
                0.00    0.00  218668/383841      insert_in_edge_list [47]
[43]     0.0    0.00    0.00  383841         my_malloc [43]
-----------------------------------------------
                0.00    0.00     477/222559      add_route_tree_to_heap [70]
                0.00    0.00  222082/222559      timing_driven_route_net [17]
[44]     0.0    0.00    0.00  222559         get_timing_driven_expected_cost [44]
-----------------------------------------------
                0.00    0.00     477/222559      add_route_tree_to_heap [70]
                0.00    0.00  222082/222559      timing_driven_route_net [17]
[45]     0.0    0.00    0.00  222559         node_to_heap [45]
                0.00    0.00       8/383841      my_malloc [43]
                0.00    0.00       4/5           my_realloc [113]
-----------------------------------------------
                0.00    0.00  222082/222082      timing_driven_route_net [17]
[46]     0.0    0.00    0.00  222082         get_rr_cong_cost [46]
-----------------------------------------------
                0.00    0.00   65868/218668      get_unidir_track_to_chan_seg [10]
                0.00    0.00   73920/218668      get_unidir_opin_connections [24]
                0.00    0.00   78880/218668      get_track_to_ipins [35]
[47]     0.0    0.00    0.00  218668         insert_in_edge_list [47]
                0.00    0.00  218668/383841      my_malloc [43]
-----------------------------------------------
                0.00    0.00   78880/78880       add_rr_graph_C_from_switches [133]
[48]     0.0    0.00    0.00   78880         seg_index_of_cblock [48]
-----------------------------------------------
                0.00    0.00   65868/65868       add_rr_graph_C_from_switches [133]
[49]     0.0    0.00    0.00   65868         seg_index_of_sblock [49]
-----------------------------------------------
                0.00    0.00   29040/29040       build_rr_graph [8]
[50]     0.0    0.00    0.00   29040         get_seg_end [50]
-----------------------------------------------
                0.00    0.00   22465/22465       timing_driven_route_net [17]
[51]     0.0    0.00    0.00   22465         free_heap_data [51]
-----------------------------------------------
                0.00    0.00   21912/21912       load_sblock_pattern_lookup [30]
[52]     0.0    0.00    0.00   21912         get_simple_switch_block_track [52]
-----------------------------------------------
                0.00    0.00   20292/20292       check_rr_graph [142]
[53]     0.0    0.00    0.00   20292         check_node [53]
-----------------------------------------------
                0.00    0.00   19536/19536       timing_driven_route_net [17]
[54]     0.0    0.00    0.00   19536         add_to_mod_list [54]
                0.00    0.00       3/383841      my_malloc [43]
-----------------------------------------------
                0.00    0.00       1/6904        build_rr_graph [8]
                0.00    0.00     511/6904        alloc_net_delay [137]
                0.00    0.00     511/6904        alloc_lookups_and_criticalities [5]
                0.00    0.00    5881/6904        alloc_and_load_timing_graph [34]
[55]     0.0    0.00    0.00    6904         my_chunk_malloc [55]
                0.00    0.00       6/383841      my_malloc [43]
                0.00    0.00       6/6           insert_in_vptr_list [111]
-----------------------------------------------
                0.00    0.00    5604/5604        alloc_and_load_timing_graph_levels [136]
[56]     0.0    0.00    0.00    5604         insert_in_int_list [56]
                0.00    0.00     867/383841      my_malloc [43]
-----------------------------------------------
                0.00    0.00    4742/4742        check_netlist [31]
[57]     0.0    0.00    0.00    4742         print_netlist [57]
-----------------------------------------------
                0.00    0.00     477/4627        init_route_tree_to_source [74]
                0.00    0.00    4150/4627        update_route_tree [79]
[58]     0.0    0.00    0.00    4627         alloc_rt_node [58]
-----------------------------------------------
                0.00    0.00    4627/4627        update_traceback [80]
[59]     0.0    0.00    0.00    4627         alloc_trace_data [59]
                0.00    0.00       1/383841      my_malloc [43]
-----------------------------------------------
                0.00    0.00     231/3774        XmlReadArch [132]
                0.00    0.00    3543/3774        read_netlist [165]
[60]     0.0    0.00    0.00    3774         my_atoi [60]
-----------------------------------------------
                0.00    0.00     173/3302        XmlReadArch [132]
                0.00    0.00    3129/3302        read_netlist [165]
[61]     0.0    0.00    0.00    3302         FreeTokens [61]
-----------------------------------------------
                0.00    0.00     161/3287        XmlReadArch [132]
                0.00    0.00    3126/3287        read_netlist [165]
[62]     0.0    0.00    0.00    3287         CountTokens [62]
-----------------------------------------------
                0.00    0.00    2943/2943        read_netlist [165]
[63]     0.0    0.00    0.00    2943         ReadLineTokens [63]
                0.00    0.00    5880/383841      my_malloc [43]
-----------------------------------------------
                0.00    0.00       3/1359        XmlReadArch [132]
                0.00    0.00       4/1359        ReadOptions [176]
                0.00    0.00    1352/1359        read_netlist [165]
[64]     0.0    0.00    0.00    1359         my_strdup [64]
                0.00    0.00    1359/383841      my_malloc [43]
-----------------------------------------------
                0.00    0.00     954/954         timing_driven_route_net [17]
[65]     0.0    0.00    0.00     954         pathfinder_update_one_cost [65]
-----------------------------------------------
                0.00    0.00     649/649         insert_in_hash_table [67]
[66]     0.0    0.00    0.00     649         hash_value [66]
-----------------------------------------------
                0.00    0.00     649/649         check_netlist [31]
[67]     0.0    0.00    0.00     649         insert_in_hash_table [67]
                0.00    0.00    1298/383841      my_malloc [43]
                0.00    0.00     649/649         hash_value [66]
-----------------------------------------------
                0.00    0.00     120/551         ezxml_parse_str [147]
                0.00    0.00     431/551         ezxml_char_content [83]
[68]     0.0    0.00    0.00     551         ezxml_decode [68]
-----------------------------------------------
                0.00    0.00       1/479         init_route_structs [162]
                0.00    0.00       1/479         free_trace_structs [160]
                0.00    0.00     477/479         timing_driven_route_net [17]
[69]     0.0    0.00    0.00     479         free_traceback [69]
-----------------------------------------------
                0.00    0.00     477/477         timing_driven_route_net [17]
[70]     0.0    0.00    0.00     477         add_route_tree_to_heap [70]
                0.00    0.00     477/222559      get_timing_driven_expected_cost [44]
                0.00    0.00     477/222559      node_to_heap [45]
-----------------------------------------------
                0.00    0.00     477/477         timing_driven_route_net [17]
[71]     0.0    0.00    0.00     477         empty_heap [71]
-----------------------------------------------
                                4150             free_route_tree [72]
                0.00    0.00     477/477         timing_driven_route_net [17]
[72]     0.0    0.00    0.00     477+4150    free_route_tree [72]
                                4150             free_route_tree [72]
-----------------------------------------------
                0.00    0.00     477/477         timing_driven_route_net [17]
[73]     0.0    0.00    0.00     477         heapsort [73]
-----------------------------------------------
                0.00    0.00     477/477         timing_driven_route_net [17]
[74]     0.0    0.00    0.00     477         init_route_tree_to_source [74]
                0.00    0.00     477/4627        alloc_rt_node [58]
                0.00    0.00       1/383841      my_malloc [43]
-----------------------------------------------
                                3673             load_rt_subtree_Tdel [75]
                0.00    0.00     477/477         update_route_tree [79]
[75]     0.0    0.00    0.00     477+3673    load_rt_subtree_Tdel [75]
                                3673             load_rt_subtree_Tdel [75]
-----------------------------------------------
                0.00    0.00     477/477         timing_driven_route_net [17]
[76]     0.0    0.00    0.00     477         mark_ends [76]
-----------------------------------------------
                0.00    0.00     477/477         timing_driven_route_net [17]
[77]     0.0    0.00    0.00     477         reset_path_costs [77]
-----------------------------------------------
                0.00    0.00     477/477         timing_driven_route_net [17]
[78]     0.0    0.00    0.00     477         update_net_delays_from_route_tree [78]
-----------------------------------------------
                0.00    0.00     477/477         timing_driven_route_net [17]
[79]     0.0    0.00    0.00     477         update_route_tree [79]
                0.00    0.00    4150/4627        alloc_rt_node [58]
                0.00    0.00     477/477         load_rt_subtree_Tdel [75]
                0.00    0.00      28/383841      my_malloc [43]
-----------------------------------------------
                0.00    0.00     477/477         timing_driven_route_net [17]
[80]     0.0    0.00    0.00     477         update_traceback [80]
                0.00    0.00    4627/4627        alloc_trace_data [59]
-----------------------------------------------
                0.00    0.00     450/450         XmlReadArch [132]
[81]     0.0    0.00    0.00     450         FreeNode [81]
                0.00    0.00     222/222         ezxml_cut [88]
-----------------------------------------------
                0.00    0.00       1/437         check_netlist [31]
                0.00    0.00       1/437         try_place [1]
                0.00    0.00       2/437         build_rr_graph [8]
                0.00    0.00       2/437         XmlReadArch [132]
                0.00    0.00       4/437         alloc_and_load_pin_to_track_map [119]
                0.00    0.00       6/437         alloc_and_load_grid [110]
                0.00    0.00       7/437         compute_delay_lookup_tables [6]
                0.00    0.00     414/437         alloc_and_load_timing_graph [34]
[82]     0.0    0.00    0.00     437         alloc_matrix [82]
                0.00    0.00    3079/383841      my_malloc [43]
-----------------------------------------------
                0.00    0.00     431/431         ezxml_parse_str [147]
[83]     0.0    0.00    0.00     431         ezxml_char_content [83]
                0.00    0.00     431/551         ezxml_decode [68]
-----------------------------------------------
                0.00    0.00       1/430         check_netlist [31]
                0.00    0.00       1/430         try_place [1]
                0.00    0.00       2/430         build_rr_graph [8]
                0.00    0.00       3/430         compute_delay_lookup_tables [6]
                0.00    0.00       4/430         alloc_and_load_pin_to_track_map [119]
                0.00    0.00       5/430         SetupVPR [23]
                0.00    0.00     414/430         alloc_and_load_timing_graph [34]
[84]     0.0    0.00    0.00     430         free_matrix [84]
-----------------------------------------------
                0.00    0.00     138/276         check_netlist [31]
                0.00    0.00     138/276         alloc_and_load_timing_graph [34]
[85]     0.0    0.00    0.00     276         load_one_fb_fanout_count [85]
-----------------------------------------------
                0.00    0.00      53/226         XmlReadArch [132]
                0.00    0.00     173/226         GetNodeTokens [96]
[86]     0.0    0.00    0.00     226         CountTokensInString [86]
-----------------------------------------------
                0.00    0.00     222/222         ezxml_parse_str [147]
[87]     0.0    0.00    0.00     222         ezxml_close_tag [87]
-----------------------------------------------
                0.00    0.00     222/222         FreeNode [81]
[88]     0.0    0.00    0.00     222         ezxml_cut [88]
-----------------------------------------------
                                 444             ezxml_free [89]
                0.00    0.00     222/222         XmlReadArch [132]
[89]     0.0    0.00    0.00     222+444     ezxml_free [89]
                0.00    0.00     222/222         ezxml_free_attr [90]
                                 444             ezxml_free [89]
-----------------------------------------------
                0.00    0.00     222/222         ezxml_free [89]
[90]     0.0    0.00    0.00     222         ezxml_free_attr [90]
-----------------------------------------------
                0.00    0.00     222/222         ezxml_parse_str [147]
[91]     0.0    0.00    0.00     222         ezxml_open_tag [91]
                0.00    0.00     221/221         ezxml_insert [93]
                0.00    0.00     221/221         ezxml_add_child [92]
-----------------------------------------------
                0.00    0.00     221/221         ezxml_open_tag [91]
[92]     0.0    0.00    0.00     221         ezxml_add_child [92]
-----------------------------------------------
                0.00    0.00     221/221         ezxml_open_tag [91]
[93]     0.0    0.00    0.00     221         ezxml_insert [93]
-----------------------------------------------
                0.00    0.00      40/183         XmlReadArch [132]
                0.00    0.00     143/183         FindProperty [98]
[94]     0.0    0.00    0.00     183         ezxml_attr [94]
-----------------------------------------------
                0.00    0.00       2/180         ProcessCB_SB [122]
                0.00    0.00       5/180         ParseFc [109]
                0.00    0.00     173/180         GetNodeTokens [96]
[95]     0.0    0.00    0.00     180         ezxml_set_txt [95]
-----------------------------------------------
                0.00    0.00     173/173         XmlReadArch [132]
[96]     0.0    0.00    0.00     173         GetNodeTokens [96]
                0.00    0.00     346/383841      my_malloc [43]
                0.00    0.00     173/226         CountTokensInString [86]
                0.00    0.00     173/180         ezxml_set_txt [95]
-----------------------------------------------
                0.00    0.00       1/171         alloc_route_structs [138]
                0.00    0.00       1/171         alloc_and_load_timing_graph_levels [136]
                0.00    0.00       2/171         alloc_and_load_pin_to_track_map [119]
                0.00    0.00       2/171         SetupVPR [23]
                0.00    0.00       3/171         check_netlist [31]
                0.00    0.00       3/171         add_rr_graph_C_from_switches [133]
                0.00    0.00       3/171         check_rr_graph [142]
                0.00    0.00       5/171         try_place [1]
                0.00    0.00       6/171         load_rr_indexed_data_T_values [41]
                0.00    0.00       7/171         XmlReadArch [132]
                0.00    0.00     138/171         alloc_and_load_timing_graph [34]
[97]     0.0    0.00    0.00     171         my_calloc [97]
-----------------------------------------------
                0.00    0.00       2/143         ProcessCB_SB [122]
                0.00    0.00       6/143         ParseFc [109]
                0.00    0.00       8/143         ProcessChanWidthDistrDir [123]
                0.00    0.00     127/143         XmlReadArch [132]
[98]     0.0    0.00    0.00     143         FindProperty [98]
                0.00    0.00     143/183         ezxml_attr [94]
-----------------------------------------------
                0.00    0.00     139/139         check_netlist [31]
[99]     0.0    0.00    0.00     139         get_next_hash [99]
-----------------------------------------------
                0.00    0.00       4/125         ProcessChanWidthDistrDir [123]
                0.00    0.00       5/125         ParseFc [109]
                0.00    0.00       6/125         Process_Fc [118]
                0.00    0.00     110/125         XmlReadArch [132]
[100]    0.0    0.00    0.00     125         ezxml_set_attr [100]
-----------------------------------------------
                0.00    0.00     124/124         try_place [1]
[101]    0.0    0.00    0.00     124         load_timing_graph_net_delays [101]
-----------------------------------------------
                0.00    0.00     123/123         try_place [1]
[102]    0.0    0.00    0.00     123         get_std_dev [102]
-----------------------------------------------
                0.00    0.00     123/123         try_place [1]
[103]    0.0    0.00    0.00     123         load_criticalities [103]
-----------------------------------------------
                0.00    0.00     123/123         try_place [1]
[104]    0.0    0.00    0.00     123         update_screen [104]
-----------------------------------------------
                0.00    0.00      57/57          alloc_and_load_timing_graph_levels [136]
[105]    0.0    0.00    0.00      57         alloc_ivector_and_copy_int_list [105]
                0.00    0.00      56/383841      my_malloc [43]
-----------------------------------------------
                0.00    0.00       2/43          XmlReadArch [132]
                0.00    0.00      41/43          FindElement [107]
[106]    0.0    0.00    0.00      43         ezxml_child [106]
-----------------------------------------------
                0.00    0.00      41/41          XmlReadArch [132]
[107]    0.0    0.00    0.00      41         FindElement [107]
                0.00    0.00      41/43          ezxml_child [106]
-----------------------------------------------
                0.00    0.00      36/36          init_chan [128]
[108]    0.0    0.00    0.00      36         comp_width [108]
-----------------------------------------------
                0.00    0.00       6/6           Process_Fc [118]
[109]    0.0    0.00    0.00       6         ParseFc [109]
                0.00    0.00       6/143         FindProperty [98]
                0.00    0.00       5/180         ezxml_set_txt [95]
                0.00    0.00       5/125         ezxml_set_attr [100]
-----------------------------------------------
                0.00    0.00       6/6           SetupVPR [23]
[110]    0.0    0.00    0.00       6         alloc_and_load_grid [110]
                0.00    0.00     766/383841      my_malloc [43]
                0.00    0.00       6/437         alloc_matrix [82]
-----------------------------------------------
                0.00    0.00       6/6           my_chunk_malloc [55]
[111]    0.0    0.00    0.00       6         insert_in_vptr_list [111]
                0.00    0.00       6/383841      my_malloc [43]
-----------------------------------------------
                0.00    0.00       1/5           XmlReadArch [132]
                0.00    0.00       2/5           alloc_and_load_pin_to_track_map [119]
                0.00    0.00       2/5           build_rr_graph [8]
[112]    0.0    0.00    0.00       5         alloc_matrix3 [112]
                0.00    0.00     548/383841      my_malloc [43]
-----------------------------------------------
                0.00    0.00       1/5           alloc_and_load_timing_graph_levels [136]
                0.00    0.00       4/5           node_to_heap [45]
[113]    0.0    0.00    0.00       5         my_realloc [113]
-----------------------------------------------
                0.00    0.00       1/4           free_rr_graph [127]
                0.00    0.00       1/4           free_net_delay [151]
                0.00    0.00       1/4           free_timing_graph [159]
                0.00    0.00       1/4           free_lookups_and_criticalities [150]
[114]    0.0    0.00    0.00       4         free_chunk_memory [114]
-----------------------------------------------
                0.00    0.00       2/4           alloc_and_load_pin_to_track_map [119]
                0.00    0.00       2/4           build_rr_graph [8]
[115]    0.0    0.00    0.00       4         free_matrix3 [115]
-----------------------------------------------
                0.00    0.00       2/4           alloc_route_structs [138]
                0.00    0.00       2/4           build_rr_graph [8]
[116]    0.0    0.00    0.00       4         get_class_range_for_block [116]
-----------------------------------------------
                0.00    0.00       3/3           ReadOptions [176]
[117]    0.0    0.00    0.00       3         ProcessOption [117]
                0.00    0.00       1/1           ReadInt [131]
-----------------------------------------------
                0.00    0.00       3/3           XmlReadArch [132]
[118]    0.0    0.00    0.00       3         Process_Fc [118]
                0.00    0.00       6/125         ezxml_set_attr [100]
                0.00    0.00       6/6           ParseFc [109]
-----------------------------------------------
                0.00    0.00       3/3           build_rr_graph [8]
[119]    0.0    0.00    0.00       3         alloc_and_load_pin_to_track_map [119]
                0.00    0.00       6/383841      my_malloc [43]
                0.00    0.00       4/437         alloc_matrix [82]
                0.00    0.00       4/430         free_matrix [84]
                0.00    0.00       2/2           alloc_matrix4 [125]
                0.00    0.00       2/5           alloc_matrix3 [112]
                0.00    0.00       2/171         my_calloc [97]
                0.00    0.00       2/4           free_matrix3 [115]
-----------------------------------------------
                0.00    0.00       1/3           free_timing_graph [159]
                0.00    0.00       2/3           free_route_structs [152]
[120]    0.0    0.00    0.00       3         free_ivec_vector [120]
-----------------------------------------------
                0.00    0.00       3/3           build_rr_graph [8]
[121]    0.0    0.00    0.00       3         free_matrix4 [121]
-----------------------------------------------
                0.00    0.00       2/2           XmlReadArch [132]
[122]    0.0    0.00    0.00       2         ProcessCB_SB [122]
                0.00    0.00       2/143         FindProperty [98]
                0.00    0.00       2/180         ezxml_set_txt [95]
-----------------------------------------------
                0.00    0.00       2/2           XmlReadArch [132]
[123]    0.0    0.00    0.00       2         ProcessChanWidthDistrDir [123]
                0.00    0.00       8/143         FindProperty [98]
                0.00    0.00       4/125         ezxml_set_attr [100]
-----------------------------------------------
                0.00    0.00       2/2           check_netlist [31]
[124]    0.0    0.00    0.00       2         alloc_hash_table [124]
-----------------------------------------------
                0.00    0.00       2/2           alloc_and_load_pin_to_track_map [119]
[125]    0.0    0.00    0.00       2         alloc_matrix4 [125]
                0.00    0.00     254/383841      my_malloc [43]
-----------------------------------------------
                0.00    0.00       2/2           check_netlist [31]
[126]    0.0    0.00    0.00       2         free_hash_table [126]
-----------------------------------------------
                0.00    0.00       2/2           compute_delay_lookup_tables [6]
[127]    0.0    0.00    0.00       2         free_rr_graph [127]
                0.00    0.00       1/4           free_chunk_memory [114]
                0.00    0.00       1/1           free_rr_node_indices [154]
-----------------------------------------------
                0.00    0.00       1/2           try_place [1]
                0.00    0.00       1/2           compute_delay_lookup_tables [6]
[128]    0.0    0.00    0.00       2         init_chan [128]
                0.00    0.00      36/36          comp_width [108]
-----------------------------------------------
                0.00    0.00       1/2           read_netlist [165]
                0.00    0.00       1/2           print_place [164]
[129]    0.0    0.00    0.00       2         my_fopen [129]
-----------------------------------------------
                0.00    0.00       2/2           build_rr_graph [8]
[130]    0.0    0.00    0.00       2         print_rr_node [130]
                0.00    0.00       2/383841      my_malloc [43]
-----------------------------------------------
                0.00    0.00       1/1           ProcessOption [117]
[131]    0.0    0.00    0.00       1         ReadInt [131]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [23]
[132]    0.0    0.00    0.00       1         XmlReadArch [132]
                0.00    0.00     450/450         FreeNode [81]
                0.00    0.00     231/3774        my_atoi [60]
                0.00    0.00     222/222         ezxml_free [89]
                0.00    0.00     173/173         GetNodeTokens [96]
                0.00    0.00     173/3302        FreeTokens [61]
                0.00    0.00     161/3287        CountTokens [62]
                0.00    0.00     127/143         FindProperty [98]
                0.00    0.00     110/125         ezxml_set_attr [100]
                0.00    0.00      95/383841      my_malloc [43]
                0.00    0.00      53/226         CountTokensInString [86]
                0.00    0.00      41/41          FindElement [107]
                0.00    0.00      40/183         ezxml_attr [94]
                0.00    0.00       7/171         my_calloc [97]
                0.00    0.00       3/3           Process_Fc [118]
                0.00    0.00       3/1359        my_strdup [64]
                0.00    0.00       2/2           ProcessChanWidthDistrDir [123]
                0.00    0.00       2/437         alloc_matrix [82]
                0.00    0.00       2/43          ezxml_child [106]
                0.00    0.00       2/2           ProcessCB_SB [122]
                0.00    0.00       1/1           ezxml_parse_file [146]
                0.00    0.00       1/5           alloc_matrix3 [112]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [8]
[133]    0.0    0.00    0.00       1         add_rr_graph_C_from_switches [133]
                0.00    0.00   78880/78880       seg_index_of_cblock [48]
                0.00    0.00   65868/65868       seg_index_of_sblock [49]
                0.00    0.00       3/171         my_calloc [97]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [6]
[134]    0.0    0.00    0.00       1         alloc_and_load_rr_node_route_structs [134]
                0.00    0.00       1/383841      my_malloc [43]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [8]
[135]    0.0    0.00    0.00       1         alloc_and_load_seg_details [135]
                0.00    0.00     267/383841      my_malloc [43]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_timing_graph [34]
[136]    0.0    0.00    0.00       1         alloc_and_load_timing_graph_levels [136]
                0.00    0.00    5604/5604        insert_in_int_list [56]
                0.00    0.00      57/57          alloc_ivector_and_copy_int_list [105]
                0.00    0.00       1/171         my_calloc [97]
                0.00    0.00       1/383841      my_malloc [43]
                0.00    0.00       1/5           my_realloc [113]
                0.00    0.00       1/1           free_int_list [149]
-----------------------------------------------
                0.00    0.00       1/1           alloc_lookups_and_criticalities [5]
[137]    0.0    0.00    0.00       1         alloc_net_delay [137]
                0.00    0.00     511/6904        my_chunk_malloc [55]
                0.00    0.00       1/383841      my_malloc [43]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [6]
[138]    0.0    0.00    0.00       1         alloc_route_structs [138]
                0.00    0.00       8/383841      my_malloc [43]
                0.00    0.00       2/4           get_class_range_for_block [116]
                0.00    0.00       1/171         my_calloc [97]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [6]
[139]    0.0    0.00    0.00       1         alloc_route_tree_timing_structs [139]
                0.00    0.00       1/383841      my_malloc [43]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [8]
[140]    0.0    0.00    0.00       1         alloc_sblock_pattern_lookup [140]
                0.00    0.00       5/383841      my_malloc [43]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [6]
[141]    0.0    0.00    0.00       1         alloc_timing_driven_route_structs [141]
                0.00    0.00       3/383841      my_malloc [43]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [8]
[142]    0.0    0.00    0.00       1         check_rr_graph [142]
                0.00    0.00   20292/20292       check_node [53]
                0.00    0.00       3/171         my_calloc [97]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_timing_graph [34]
[143]    0.0    0.00    0.00       1         check_timing_graph [143]
-----------------------------------------------
                0.00    0.00       1/1           ezxml_parse_str [147]
[144]    0.0    0.00    0.00       1         ezxml_new [144]
-----------------------------------------------
                0.00    0.00       1/1           ezxml_parse_file [146]
[145]    0.0    0.00    0.00       1         ezxml_parse_fd [145]
                0.00    0.00       1/1           ezxml_parse_str [147]
-----------------------------------------------
                0.00    0.00       1/1           XmlReadArch [132]
[146]    0.0    0.00    0.00       1         ezxml_parse_file [146]
                0.00    0.00       1/1           ezxml_parse_fd [145]
-----------------------------------------------
                0.00    0.00       1/1           ezxml_parse_fd [145]
[147]    0.0    0.00    0.00       1         ezxml_parse_str [147]
                0.00    0.00     431/431         ezxml_char_content [83]
                0.00    0.00     222/222         ezxml_open_tag [91]
                0.00    0.00     222/222         ezxml_close_tag [87]
                0.00    0.00     120/551         ezxml_decode [68]
                0.00    0.00       1/1           ezxml_new [144]
                0.00    0.00       1/1           ezxml_str2utf8 [148]
-----------------------------------------------
                0.00    0.00       1/1           ezxml_parse_str [147]
[148]    0.0    0.00    0.00       1         ezxml_str2utf8 [148]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_timing_graph_levels [136]
[149]    0.0    0.00    0.00       1         free_int_list [149]
-----------------------------------------------
                0.00    0.00       1/1           try_place [1]
[150]    0.0    0.00    0.00       1         free_lookups_and_criticalities [150]
                0.00    0.00       1/4           free_chunk_memory [114]
                0.00    0.00       1/1           free_timing_graph [159]
-----------------------------------------------
                0.00    0.00       1/1           try_place [1]
[151]    0.0    0.00    0.00       1         free_net_delay [151]
                0.00    0.00       1/4           free_chunk_memory [114]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [6]
[152]    0.0    0.00    0.00       1         free_route_structs [152]
                0.00    0.00       2/3           free_ivec_vector [120]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [6]
[153]    0.0    0.00    0.00       1         free_route_tree_timing_structs [153]
-----------------------------------------------
                0.00    0.00       1/1           free_rr_graph [127]
[154]    0.0    0.00    0.00       1         free_rr_node_indices [154]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [6]
[155]    0.0    0.00    0.00       1         free_rr_node_route_structs [155]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [8]
[156]    0.0    0.00    0.00       1         free_sblock_pattern_lookup [156]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [8]
[157]    0.0    0.00    0.00       1         free_seg_details [157]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [6]
[158]    0.0    0.00    0.00       1         free_timing_driven_route_structs [158]
-----------------------------------------------
                0.00    0.00       1/1           free_lookups_and_criticalities [150]
[159]    0.0    0.00    0.00       1         free_timing_graph [159]
                0.00    0.00       1/4           free_chunk_memory [114]
                0.00    0.00       1/3           free_ivec_vector [120]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [6]
[160]    0.0    0.00    0.00       1         free_trace_structs [160]
                0.00    0.00       1/479         free_traceback [69]
-----------------------------------------------
                0.00    0.00       1/1           try_place [1]
[161]    0.0    0.00    0.00       1         init_draw_coords [161]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [6]
[162]    0.0    0.00    0.00       1         init_route_structs [162]
                0.00    0.00       1/479         free_traceback [69]
-----------------------------------------------
                0.00    0.00       1/1           place_and_route [2]
[163]    0.0    0.00    0.00       1         post_place_sync [163]
-----------------------------------------------
                0.00    0.00       1/1           place_and_route [2]
[164]    0.0    0.00    0.00       1         print_place [164]
                0.00    0.00       1/2           my_fopen [129]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [23]
[165]    0.0    0.00    0.00       1         read_netlist [165]
                0.00    0.00    3543/3774        my_atoi [60]
                0.00    0.00    3129/3302        FreeTokens [61]
                0.00    0.00    3126/3287        CountTokens [62]
                0.00    0.00    2943/2943        ReadLineTokens [63]
                0.00    0.00    2001/383841      my_malloc [43]
                0.00    0.00    1352/1359        my_strdup [64]
                0.00    0.00       1/2           my_fopen [129]
                0.00    0.00       1/1           sync_nets_to_blocks [167]
-----------------------------------------------
                0.00    0.00       1/1           check_netlist [31]
[166]    0.0    0.00    0.00       1         start_hash_table_iterator [166]
-----------------------------------------------
                0.00    0.00       1/1           read_netlist [165]
[167]    0.0    0.00    0.00       1         sync_nets_to_blocks [167]
                0.00    0.00    1022/383841      my_malloc [43]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
